id,title,addr,addr_area,addr_sigun,cat_large,cat_middle,cat_sub,cat1,cat2,grade,review_num,ratings
1605981,덕수궁 대한문,서울특별시 중구 세종대로 99,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,12,3.4
129186,덕수궁 돌담길,서울특별시 중구 세종대로 지하 101,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,5,34,4.3
2470006,동대문디자인플라자(DDP),서울특별시 중구 을지로 281,서울특별시,중구,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,2,25,3.6
1906334,동대문역사문화공원,서울특별시 중구 을지로 281,서울특별시,중구,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,5,0,0.0
2794933,롯데호텔서울 설화수 스파,"서울시 중구 을지로 30 롯데호텔 3, 4층",서울특별시,중구,인문,휴양관광지,건강,휴양관광지|건강,인문|휴양관광지|건강,1,1,0.0
264311,명동,서울특별시 중구 을지로 66,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,5,37,3.2
1957600,명동 남대문 북창동 다동무교동 관광특구,서울특별시 중구 세종대로 40,서울특별시,중구,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,2,0,0.0
2583158,명동관광정보센터,서울특별시 중구 을지로 66,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,2,3,1.0
250350,목멱산봉수대터,서울특별시 중구 남산공원길 125-72,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,1,5.0
2762874,묵정어린이공원,서울특별시 중구 동호로31길 21,서울특별시,중구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,5.0
250364,문화역 서울 284,서울특별시 중구 통일로 1,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,5,209,4.4
2764329,박정희대통령가옥,서울특별시 중구 다산로36가길 25,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,1,2,2.8
2373326,반공 청년운동 순국 열사 기념비,서울특별시 중구 남산공원길 125-72,서울특별시,중구,인문,건축/조형물,기념,건축/조형물|기념,인문|건축/조형물|기념,2,0,0.0
129418,백범김구선생상(백범 광장),서울특별시 중구 회현동,서울특별시,중구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,4,2,4.2
1606009,삼청동오위장김춘영가옥,서울특별시 중구 퇴계로34길 28,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,0,5.0
2373328,상동교회,서울특별시 중구 남대문로 30,서울특별시,중구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,2,1,2.6
1605977,서소문역사공원,서울특별시 중구 칠패로 5,서울특별시,중구,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,4,49,4.7
250362,서울 구 러시아공사관,서울특별시 중구 정동길 21-18,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,9,3.8
126804,서울 명동성당,서울특별시 중구 명동길 74,서울특별시,중구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,5,175,4.4
2553892,서울 애니메이션센터,서울특별시 중구 회현동2가,서울특별시,중구,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,2,130,3.6
250330,서울 약현성당,서울특별시 중구 청파로 447-1,서울특별시,중구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,5,44,4.6
250325,서울 정동교회,서울특별시 중구 정동길 46,서울특별시,중구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,5,9,4.6
128968,서울광장,서울특별시 중구 세종대로 110,서울특별시,중구,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,5,136,4.3
2638478,서울도시건축전시관,서울특별시 중구 세종대로 119,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,41,3.9
2495561,서울로 7017,서울특별시 중구 한강대로 405,서울특별시,중구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,2,203,4.0
1829589,성재이시영선생동상,서울특별시 중구 회현동1가 100-115,서울특별시,중구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,2,0,0.0
1606014,순정효황후윤씨친가,서울특별시 중구 퇴계로34길 28,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,0,0.0
128162,숭례문,서울특별시 중구 세종대로 40,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,5,66,4.6
2589895,시간을 담다,서울특별시 중구 삼일대로8길 20-1,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,2,7,0.0
699249,신당동 떡볶이 골목,서울특별시 중구 다산로33길 10-18,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,5,37,2.9
2373333,신석구 사택 터,서울특별시 중구 청계천로 100,서울특별시,중구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,2,0,0.0
2561208,어린이 감각놀이터 디키디키,서울특별시 중구 을지로 281,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,2,0,0.0
2553888,연필로 명상하기,서울특별시 중구 퇴계로20길 50,서울특별시,중구,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,2,0,0.0
596259,예지원,서울특별시 중구 장충단로 72,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,0,0.0
2518733,오휘&후스파명동,서울특별시 중구 명동10길 41,서울특별시,중구,인문,휴양관광지,이색,휴양관광지|이색,인문|휴양관광지|이색,2,0,0.0
2373360,우당 이회영 선생 흉상,서울특별시 중구 명동11길 20,서울특별시,중구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,2,0,5.0
1828605,유관순동상,서울특별시 중구 장충단로 101,서울특별시,중구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,2,2,5.0
2373363,이재명 의거지,서울특별시 중구 명동길 74,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,2,0,0.0
2373364,이충순 자결 터,서울특별시 중구 서소문로 88,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,2,0,0.0
1835256,일성이준열사동상,서울특별시 중구 동호로 257-8,서울특별시,중구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,2,0,0.0
126491,장충단공원,서울특별시 중구 동호로 261,서울특별시,중구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,4,43,4.1
699279,장충동 족발 골목,서울특별시 중구 장충단로 176,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,4,0,4.0
2373370,정동교회 이필주 사택 터,서울특별시 중구 정동길 46,서울특별시,중구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,2,0,0.0
2015800,정동전망대,서울특별시 중구 덕수궁길 15,서울특별시,중구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,3,31,4.1
1017547,중명전,서울특별시 중구 정동길 41-11,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,5,27,2.8
2765510,청계광장,서울특별시 중구 청계천로 8,서울특별시,중구,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,1,167,4.2
1836287,한국유림독립운동파리장서비,서울특별시 중구 동호로 261,서울특별시,중구,인문,건축/조형물,기념,건축/조형물|기념,인문|건축/조형물|기념,2,1,0.0
1606001,해풍부원군윤택영댁재실,서울특별시 중구 퇴계로34길 28,서울특별시,중구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,3,0,0.0
250299,환구단,서울특별시 중구 소공로 112,서울특별시,중구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,4,23,3.8
1605966,훈련원공원,서울특별시 중구 을지로 227,서울특별시,중구,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,4,9,3.2
1825460,3.1독립운동기념탑,서울특별시 중구 장충단로 91,서울특별시,중구,인문,건축/조형물,기념,건축/조형물|기념,인문|건축/조형물|기념,2,0,5.0
761181,SK텔레콤 미래기술체험관 T.um(티움),서울특별시 중구 을지로 65,서울특별시,중구,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,5,4,3.0
130511,간송미술관(서울 보화각),서울특별시 중구 을지로 281,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,0,0.0
130571,갤러리 스클로,서울특별시 중구 다산로16길 29,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,2,0.0
2764310,고당기념관,서울특별시 중구 수표로 48-2,서울특별시,중구,인문,문화시설,기념,문화시설|기념,인문|문화시설|기념,1,0,0.0
130353,국립 정동극장,서울특별시 중구 정동길 43,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,75,4.2
130231,국립극장,서울특별시 중구 장충단로 59,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,33,4.0
130173,국립현대미술관(덕수궁관),서울특별시 중구 세종대로 99,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,185,3.8
2764516,국토발전전시관,서울특별시 중구 정동길 18,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,17,4.0
1022231,남산예술센터,서울특별시 중구 소파로 138,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,0,0.0
130927,동국대학교 박물관,서울특별시 중구 필동로1길 30,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,5,7,4.5
650997,명동난타극장,서울특별시 중구 명동길 26,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,8,0.0
748186,명동예술극장,서울특별시 중구 명동길 35,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,32,3.1
1022196,명보아트홀,서울특별시 중구 마른내로 47,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,1,0.0
130887,몽인아트스페이스,서울특별시 중구 동호로15길 80,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,0,0.0
130286,문화일보홀,서울특별시 중구 새문안로 22,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,1,5.0
1198901,배재학당역사박물관,서울특별시 중구 서소문로11길 19,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,4,13,4.9
2765202,서소문성지역사박물관,서울특별시 중구 칠패로 5,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,1,148,4.6
130209,서울 중구문화원,서울특별시 중구 청계천로 86,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,0,3.0
407057,서울남산국악당,서울특별시 중구 퇴계로34길 28,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,5,5.0
130183,서울도서관,서울특별시 중구 세종대로 110,서울특별시,중구,인문,문화시설,교육,문화시설|교육,인문|문화시설|교육,4,2,3.1
130071,서울시립미술관(서소문본관),서울특별시 중구 덕수궁길 61,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,356,3.0
229910,서울천년타임캡슐광장,서울특별시 중구 퇴계로34길 28,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,4,2.5
130937,서울특별시교육청 과학전시관 (남산분관),서울특별시 중구 소파로 46,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,12,5.0
129912,세종호텔 세종갤러리,서울특별시 중구 퇴계로 145,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,0,0.0
1799798,손기정기념관,서울특별시 중구 손기정로 101,서울특별시,중구,인문,문화시설,기념,문화시설|기념,인문|문화시설|기념,3,3,5.0
130157,신한은행 한국금융사박물관,서울특별시 중구 세종대로 135-5,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,4,8,4.7
2762852,쌀박물관,서울특별시 중구 새문안로 16,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,1,9,0.0
129794,안중근의사기념관,서울특별시 중구 소월로 91,서울특별시,중구,인문,문화시설,기념,문화시설|기념,인문|문화시설|기념,5,56,4.5
660640,우표박물관 (구.우표문화누리),서울특별시 중구 소공로 70,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,4,0,0.0
1605986,유관순기념관(서울),서울특별시 중구 통일로4길 30-1,서울특별시,중구,인문,문화시설,기념,문화시설|기념,인문|문화시설|기념,4,0,5.0
2788189,을지로예술공장,서울특별시 중구 을지로 157,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,2,1,0.0
2835591,을지예술센터,서울특별시 중구 창경궁로5다길 18,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,2,2,5.0
2762871,이화여고100주년기념관,서울특별시 중구 정동길 26,서울특별시,중구,인문,문화시설,기념,문화시설|기념,인문|문화시설|기념,1,2,5.0
2762858,정동1928아트센터,서울특별시 중구 덕수궁길 130,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,47,4.4
129768,조선일보미술관,서울특별시 중구 세종대로21길 33,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,0,1.0
130464,종이나라박물관,서울특별시 중구 장충단로 166,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,5,7,4.5
130972,주한 프랑스문화원,서울특별시 중구 칠패로 42,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,,
231959,주한영국문화원,서울특별시 중구 서소문로11길 19,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,0,
130263,초전섬유ㆍ퀼트박물관,서울특별시 중구 퇴계로18길 66,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,5,0,5.0
130695,충무아트센터,서울특별시 중구 퇴계로 387,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,286,3.4
2762842,피크닉,서울특별시 중구 퇴계로6가길 30,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,40,0.0
2834048,하이커 그라운드,서울특별시 중구 청계천로 40 한국관광공사 서울센터,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,24,5.0
129749,한국의집,서울특별시 중구 퇴계로36길 10,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,71,4.2
2762802,화폐박물관,서울특별시 중구 남대문로 39,서울특별시,중구,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,1,61,4.0
2762798,LW컨벤션,서울특별시 중구 청파로 464,서울특별시,중구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,15,4.1
132238,을지로 철제가구거리,서울특별시 중구 을지로,서울특별시,중구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,4,0,0.0
2778449,남산국치길,서울특별시 중구,서울특별시,중구,레포츠,육상레포츠,건강,육상레포츠|건강,레포츠|육상레포츠|건강,1,2,4.7
131010,롯데호텔 실내수영장,서울특별시 중구 을지로 30,서울특별시,중구,레포츠,수상레포츠,물놀이,수상레포츠|물놀이,레포츠|수상레포츠|물놀이,5,0,0.0
131901,명동사격장,서울특별시 중구 명동8가길 27,서울특별시,중구,레포츠,육상레포츠,놀거리,육상레포츠|놀거리,레포츠|육상레포츠|놀거리,5,12,3.6
663785,서울광장 스케이트장,서울특별시 중구 을지로 12 시청광장지하쇼핑센터,서울특별시,중구,레포츠,육상레포츠,건강,육상레포츠|건강,레포츠|육상레포츠|건강,5,26,3.3
131138,서울청소년수련관,서울특별시 중구 을지로11길 23,서울특별시,중구,레포츠,육상레포츠,건강,육상레포츠|건강,레포츠|육상레포츠|건강,4,0,0.0
131904,세븐럭카지노(강북힐튼점),서울특별시 중구 소월로 50,서울특별시,중구,레포츠,육상레포츠,놀거리,육상레포츠|놀거리,레포츠|육상레포츠|놀거리,5,0,0.0
990140,장충체육관,서울특별시 중구 동호로 241,서울특별시,중구,레포츠,육상레포츠,놀거리,육상레포츠|놀거리,레포츠|육상레포츠|놀거리,5,56,4.3
2778454,정동길,서울특별시 중구 정동길 2-1,서울특별시,중구,레포츠,육상레포츠,건강,육상레포츠|건강,레포츠|육상레포츠|건강,1,234,3.6
131009,호텔롯데 휘트니스클럽,서울특별시 중구 을지로 30,서울특별시,중구,레포츠,육상레포츠,건강,육상레포츠|건강,레포츠|육상레포츠|건강,4,0,0.0
984503,굿모닝시티,서울특별시 중구 장충단로 247,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,3,3.0
1304260,금강제화 명동본점,서울특별시 중구 명동8길 7,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,3.0
132557,남대문 메사 (MESA),서울특별시 중구 남대문시장10길 2 MESA,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,0,0.0
985961,남대문 문구상가,서울특별시 중구 남대문로 6-2,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,0,0.0
986011,남대문 본동의류상가,서울특별시 중구 남대문시장2길 3-2,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,0.0
132213,남대문 안경상가,서울특별시 중구 남대문시장4길,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,5,0,0.0
132211,남대문 액세사리상가,서울특별시 중구 남대문시장4길 21,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,0,0.0
1013076,남대문 종합상가,서울특별시 중구 남대문시장4길 21,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,4,0.0
986038,남대문 중앙상가,서울특별시 중구 남대문시장4길 21,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,4,0.0
132180,남대문시장,서울특별시 중구 남대문시장4길 21,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,5,167,3.9
132225,남대문인삼시장,서울특별시 중구 남대문시장길 25-8,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,3,0,0.0
2761466,남평화상가,서울특별시 중구 장충단로 282-10,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,2,0.0
970046,네이처리퍼블릭 (명동월드점),서울특별시 중구 명동8길 52,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,3,5.0
987071,누죤패션몰,서울특별시 중구 을지로45길 62,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,4,3.0
807619,눈스퀘어,서울특별시 중구 명동길 14,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,16,4.4
970087,다비치안경 (명동점),서울특별시 중구 소공로 62,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,110,4.6
985952,대도종합상가,서울특별시 중구 남대문시장4길 9,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,64,5.0
2618256,더반하우스,서울 중구 을지로 12 시청광장지하도상가 615호,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,0,0.0
2618267,더블유피엠,서울 중구 소공로 58 회현지하도상가 다-32호,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,0,0.0
2762868,동화상가,서울특별시 중구 장충단로13길 34,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,1,0.0
273756,두산타워 (doota),서울특별시 중구 장충단로 275,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,0,0.0
2717385,레디투웰니스 (ready to wellness),서울특별시 중구 퇴계로2길 9-8,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,3,0.0
132318,롯데면세점 (본점),서울특별시 중구 을지로 30,서울특별시,중구,쇼핑,쇼핑,플렉스,쇼핑|플렉스,쇼핑|쇼핑|플렉스,5,33,0.0
273806,롯데백화점 (에비뉴엘),서울특별시 중구 남대문로 73,서울특별시,중구,쇼핑,쇼핑,플렉스,쇼핑|플렉스,쇼핑|쇼핑|플렉스,3,8,0.0
132668,롯데백화점(본점),서울특별시 중구 남대문로 81,서울특별시,중구,쇼핑,쇼핑,플렉스,쇼핑|플렉스,쇼핑|쇼핑|플렉스,2,444,3.5
1113581,맥스타일 (maxtyle),서울특별시 중구 마장로 3,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,28,5.0
2708345,명동마트 [한국관광 품질인증/Korea Quality],서울특별시 중구 명동10길 58,서울특별시,중구,쇼핑,쇼핑,기념,쇼핑|기념,쇼핑|쇼핑|기념,1,0,0.0
273758,밀리오레 (동대문점),서울특별시 중구 장충단로 263,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,5,0,5.0
132241,방산 종합시장,서울특별시 중구 동호로37길 20,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,4,212,4.1
1013366,부르뎅 아동복 (Burdeng),서울특별시 중구 남대문시장8길 14,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,19,0.0
1019638,삼익패션타운,서울특별시 중구 남대문시장8길 7,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,1,5.0
132186,서울 광희시장,서울특별시 중구 마장로1길 21,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,3,1,3.0
132217,서울 중부시장,서울특별시 중구 을지로36길 35,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,3,23,3.6
2589070,서울 중앙시장,서울특별시 중구 퇴계로85길 36,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,2,40,3.3
132182,서울 평화시장,서울특별시 중구 청계천로 274,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,3,14,4.5
2498048,세란안경[한국관광 품질인증/Korea Quality],서울특별시 중구 을지로 30,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,0.0
2739888,셀렉티드 올드띵스 샵 (things csmf),서울특별시 중구 을지로11길 26-2,서울특별시,중구,쇼핑,쇼핑,예술,쇼핑|예술,쇼핑|쇼핑|예술,1,0,0.0
1013079,숭례문(남대문) 수입상가,서울특별시 중구 소월로 3,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,5,2,4.0
863745,스파오 (명동점),서울특별시 중구 명동8나길 15,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,4,3.5
132531,신라면세점(서울점),서울특별시 중구 동호로 249,서울특별시,중구,쇼핑,쇼핑,플렉스,쇼핑|플렉스,쇼핑|쇼핑|플렉스,3,47,2.9
132642,신세계백화점 (본점),서울특별시 중구 소공로 63,서울특별시,중구,쇼핑,쇼핑,플렉스,쇼핑|플렉스,쇼핑|쇼핑|플렉스,3,570,4.0
2762844,신평화패션타운,서울특별시 중구 청계천로 298,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,4,5.0
984588,아이닥안경,서울특별시 중구 명동3길 6,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,35,4.8
2522037,인현시장,서울특별시 중구 인현동2가 192-1,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,2,9,4.3
1013388,장안 악세사리상가,서울특별시 중구 남대문시장4길 42-2,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,0.0
2761427,제일평화시장,서울특별시 중구 마장로 13,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,1,14,2.3
1013394,청자 수입상가,서울특별시 중구 남대문시장4길 29,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,0.0
2761460,청평화패션몰,서울특별시 중구 청계천로 334,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,0,0.0
2497554,카포 풋볼 스토어 [한국관광 품질인증/Korea Quality],서울특별시 중구 을지로 282,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,0.0
1013415,퀸프라자,서울특별시 중구 남대문시장6길 29,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,5.0
132198,퇴계로 오토바이상가,서울특별시 중구 충무로4가,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,4,0,0.0
2718357,필름로그 현상소,서울특별시 중구 퇴계로53길 6-17,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,1,13,4.8
132460,한국의집 사랑 카페앤아트샵,서울특별시 중구 퇴계로36길 10,서울특별시,중구,쇼핑,쇼핑,예술,쇼핑|예술,쇼핑|쇼핑|예술,2,0,0.0
984585,헬로우 에이피엠 (Hello apm),서울특별시 중구 장충단로 253,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,2,3.3
273746,황학동 벼룩시장 (도깨비시장 / 만물시장),서울특별시 중구 마장로5길 11-7,서울특별시,중구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,5,0,0.0
1258328,H&M (명동1호점),서울특별시 중구 명동길 14,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,3,0,0.0
2435564,TRAVELIGHT (트래블라이트),서울특별시 중구 남대문로 34,서울특별시,중구,쇼핑,쇼핑,공장단지,쇼핑|공장단지,쇼핑|쇼핑|공장단지,2,0,0.0
2786012,노고산,대전광역시 동구 직동 산31-1,대전광역시,동구,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,57,3.0
